x,y,species cloglog values
3952.0,3952.0,0.0280377
3953.0,3953.0,0.59456533
3954.0,3954.0,2.8195912E-10
3955.0,3955.0,8.736789E-11
3956.0,3956.0,0.06375654
3957.0,3957.0,6.761258E-14
3958.0,3958.0,1.110223E-16
3959.0,3959.0,1.0193418E-6
3960.0,3960.0,0.054387
3961.0,3961.0,2.0428514E-10
3962.0,3962.0,1.23234756E-14
3963.0,3963.0,0.03307851
3964.0,3964.0,0.10764211
3965.0,3965.0,8.326368E-5
3966.0,3966.0,0.17418987
3967.0,3967.0,6.738916E-6
3968.0,3968.0,1.9195165E-6
3969.0,3969.0,0.5104391
3970.0,3970.0,0.005419221
3971.0,3971.0,0.32647783
3972.0,3972.0,0.080388345
3973.0,3973.0,0.11182904
3974.0,3974.0,1.8762769E-14
3975.0,3975.0,9.547918E-15
3976.0,3976.0,0.0014846581
3977.0,3977.0,3.2183616E-5
3978.0,3978.0,0.90018064
3979.0,3979.0,1.413697E-5
3980.0,3980.0,9.922755E-7
3981.0,3981.0,0.051670432
3982.0,3982.0,0.17426309
3983.0,3983.0,3.6034196E-6
3984.0,3984.0,0.6333705
3985.0,3985.0,5.7530633E-6
3986.0,3986.0,1.3758299E-4
3987.0,3987.0,5.6434857E-12
3988.0,3988.0,0.014197033
3989.0,3989.0,0.4421563
3990.0,3990.0,0.005926887
3991.0,3991.0,0.020821664
3992.0,3992.0,0.0058567924
3993.0,3993.0,0.2030782
3994.0,3994.0,0.051922496
3995.0,3995.0,1.110223E-16
3996.0,3996.0,1.6782964E-10
3997.0,3997.0,0.0
3998.0,3998.0,0.0030287977
3999.0,3999.0,7.2116796E-5
4000.0,4000.0,7.122985E-7
4001.0,4001.0,0.07308709
4002.0,4002.0,0.02326982
4003.0,4003.0,0.011591793
4004.0,4004.0,0.005294582
4005.0,4005.0,1.7097327E-6
4006.0,4006.0,0.69726485
4007.0,4007.0,0.009215401
4008.0,4008.0,2.1406607E-4
4009.0,4009.0,2.5029312E-11
4010.0,4010.0,0.08014044
4011.0,4011.0,2.3584682E-4
4012.0,4012.0,5.6311064E-6
4013.0,4013.0,1.2833068E-12
4014.0,4014.0,0.0136940945
4015.0,4015.0,0.04417026
4016.0,4016.0,6.8833828E-15
4017.0,4017.0,0.0060708444
4018.0,4018.0,0.003529348
4019.0,4019.0,8.706962E-5
4020.0,4020.0,0.008163234
4021.0,4021.0,0.0063260067
4022.0,4022.0,9.862389E-4
4023.0,4023.0,0.2803682
4024.0,4024.0,1.7173374E-11
4025.0,4025.0,0.15863281
4026.0,4026.0,1.19367854E-4
4027.0,4027.0,0.094326906
4028.0,4028.0,7.2476905E-5
4029.0,4029.0,2.9991337E-5
4030.0,4030.0,0.9722193
4031.0,4031.0,0.0
4032.0,4032.0,6.767669E-7
4033.0,4033.0,0.03402624
4034.0,4034.0,0.0015930311
4035.0,4035.0,2.1338487E-13
4036.0,4036.0,7.3052675E-14
4037.0,4037.0,0.0616989
4038.0,4038.0,1.5566917E-6
4039.0,4039.0,0.058558274
4040.0,4040.0,0.3473602
4041.0,4041.0,7.2151174E-12
4042.0,4042.0,2.0713444E-5
4043.0,4043.0,2.220446E-16
4044.0,4044.0,2.2402054E-9
4045.0,4045.0,3.108756E-4
4046.0,4046.0,0.12686893
4047.0,4047.0,2.816817E-7
4048.0,4048.0,0.966299
4049.0,4049.0,0.088344745
4050.0,4050.0,0.16777441
4051.0,4051.0,3.278477E-7
4052.0,4052.0,1.1219836E-9
4053.0,4053.0,7.400545E-4
4054.0,4054.0,1.3877788E-14
4055.0,4055.0,8.326673E-15
4056.0,4056.0,2.2324154E-10
4057.0,4057.0,5.811318E-6
4058.0,4058.0,2.220446E-16
4059.0,4059.0,0.012729568
4060.0,4060.0,0.014895194
4061.0,4061.0,3.640921E-11
4062.0,4062.0,1.6104433E-8
4063.0,4063.0,3.8191672E-14
4064.0,4064.0,0.066792525
4065.0,4065.0,0.4592904
4066.0,4066.0,1.7708957E-10
4067.0,4067.0,0.004846812
4068.0,4068.0,2.0707444E-5
4069.0,4069.0,2.8466118E-13
4070.0,4070.0,0.0151455635
4071.0,4071.0,0.12728204
4072.0,4072.0,3.725414E-6
4073.0,4073.0,2.3869795E-14
4074.0,4074.0,0.0073655103
4075.0,4075.0,1.1695422E-11
4076.0,4076.0,0.1480942
4077.0,4077.0,5.33996E-6
4078.0,4078.0,0.03453378
4079.0,4079.0,5.0404125E-13
4080.0,4080.0,9.992007E-16
4081.0,4081.0,0.07004335
4082.0,4082.0,1.8624631E-9
4083.0,4083.0,1.299018E-5
4084.0,4084.0,0.018735759
4085.0,4085.0,0.047431923
4086.0,4086.0,0.023072692
4087.0,4087.0,1.3914503E-10
4088.0,4088.0,0.039812274
4089.0,4089.0,0.0074822283
4090.0,4090.0,1.8113941E-9
4091.0,4091.0,3.708145E-14
4092.0,4092.0,9.1638044E-4
4093.0,4093.0,0.006400267
4094.0,4094.0,0.9831603
4095.0,4095.0,0.0033095402
4096.0,4096.0,2.8833194E-4
4097.0,4097.0,2.9551804E-6
4098.0,4098.0,0.029015943
4099.0,4099.0,0.014456543
4100.0,4100.0,0.016398326
4101.0,4101.0,2.5411895E-12
4102.0,4102.0,0.2669675
4103.0,4103.0,0.034329392
4104.0,4104.0,9.547918E-15
4105.0,4105.0,4.440892E-16
4106.0,4106.0,0.0039989064
4107.0,4107.0,7.2389066E-6
4108.0,4108.0,0.030920813
4109.0,4109.0,2.8159253E-11
4110.0,4110.0,0.041494604
4111.0,4111.0,0.089351036
4112.0,4112.0,0.028748874
4113.0,4113.0,0.021736734
4114.0,4114.0,6.858257E-5
4115.0,4115.0,0.87505794
4116.0,4116.0,5.7620575E-14
4117.0,4117.0,0.0047988095
4118.0,4118.0,5.9063865E-14
4119.0,4119.0,3.330669E-16
4120.0,4120.0,1.0991208E-14
4121.0,4121.0,2.3785775E-8
4122.0,4122.0,0.017032044
4123.0,4123.0,2.0340207E-4
4124.0,4124.0,1.9864842E-6
4125.0,4125.0,0.022580212
4126.0,4126.0,0.010988129
4127.0,4127.0,0.0060982034
4128.0,4128.0,5.2247096E-13
4129.0,4129.0,1.5476509E-12
4130.0,4130.0,7.1366246E-12
4131.0,4131.0,9.992007E-16
4132.0,4132.0,0.17304686
4133.0,4133.0,0.9939329
4134.0,4134.0,0.05032217
4135.0,4135.0,1.1634151E-5
4136.0,4136.0,5.2527046E-8
4137.0,4137.0,1.4939122E-6
4138.0,4138.0,1.9095836E-14
4139.0,4139.0,1.2831825E-4
4140.0,4140.0,4.440892E-16
4141.0,4141.0,0.009566599
4142.0,4142.0,0.01350284
4143.0,4143.0,2.220446E-16
4144.0,4144.0,1.5840737E-6
4145.0,4145.0,9.38416E-12
4146.0,4146.0,0.0020046541
4147.0,4147.0,2.4336315E-9
4148.0,4148.0,0.1092793
4149.0,4149.0,0.035416786
4150.0,4150.0,4.797722E-7
4151.0,4151.0,0.008433741
4152.0,4152.0,0.00583229
4153.0,4153.0,0.0010480965
4154.0,4154.0,0.006825089
4155.0,4155.0,0.0034546251
4156.0,4156.0,0.015541911
4157.0,4157.0,4.7517545E-14
4158.0,4158.0,1.4543922E-14
4159.0,4159.0,5.856929E-9
4160.0,4160.0,0.2811598
4161.0,4161.0,1.8359647E-11
4162.0,4162.0,0.06272813
4163.0,4163.0,0.018851511
4164.0,4164.0,0.011942064
4165.0,4165.0,0.009147135
4166.0,4166.0,0.011625796
4167.0,4167.0,0.02925003
4168.0,4168.0,0.072997764
4169.0,4169.0,3.5000003E-11
4170.0,4170.0,0.096218556
4171.0,4171.0,8.301408E-6
4172.0,4172.0,1.8750453E-6
4173.0,4173.0,0.9883052
4174.0,4174.0,0.41431352
4175.0,4175.0,6.903589E-12
4176.0,4176.0,1.3333461E-5
4177.0,4177.0,0.001590671
4178.0,4178.0,1.0214052E-14
4179.0,4179.0,0.39892215
4180.0,4180.0,0.015057838
4181.0,4181.0,0.11833028
4182.0,4182.0,0.020108413
4183.0,4183.0,0.002526845
4184.0,4184.0,0.028271867
4185.0,4185.0,1.6278798E-5
4186.0,4186.0,0.6676919
4187.0,4187.0,0.045228377
4188.0,4188.0,0.007752974
4189.0,4189.0,8.638063E-5
4190.0,4190.0,1.5574497E-10
4191.0,4191.0,2.3944725E-4
4192.0,4192.0,2.3507888E-5
4193.0,4193.0,0.04825254
4194.0,4194.0,0.04723444
4195.0,4195.0,2.5203875E-7
4196.0,4196.0,0.013141159
4197.0,4197.0,7.01883E-13
4198.0,4198.0,9.5313975E-5
4199.0,4199.0,0.15723068
4200.0,4200.0,5.2496656E-5
4201.0,4201.0,0.12592113
4202.0,4202.0,0.034806766
4203.0,4203.0,0.4256273
4204.0,4204.0,0.26484782
4205.0,4205.0,3.8883204E-7
4206.0,4206.0,0.0987991
4207.0,4207.0,0.05067759
4208.0,4208.0,0.07353028
4209.0,4209.0,0.027266007
4210.0,4210.0,0.002642886
4211.0,4211.0,2.122623E-7
4212.0,4212.0,3.3765758E-8
4213.0,4213.0,0.20185228
4214.0,4214.0,4.809274E-4
4215.0,4215.0,1.6542323E-13
4216.0,4216.0,2.6289738E-6
4217.0,4217.0,3.0405138E-6
4218.0,4218.0,0.29925787
4219.0,4219.0,6.0736224E-6
4220.0,4220.0,0.030790295
4221.0,4221.0,7.443712E-12
4222.0,4222.0,3.3647252E-10
4223.0,4223.0,1.2282582E-4
4224.0,4224.0,0.027149145
4225.0,4225.0,1.3352246E-5
4226.0,4226.0,0.05201209
4227.0,4227.0,0.0
4228.0,4228.0,0.032835975
4229.0,4229.0,0.010804449
4230.0,4230.0,4.5604124E-6
4231.0,4231.0,2.2025715E-12
4232.0,4232.0,2.6312286E-14
4233.0,4233.0,2.7164511E-5
4234.0,4234.0,0.0
4235.0,4235.0,1.7591333E-7
4236.0,4236.0,0.03215537
4237.0,4237.0,4.5059055E-6
4238.0,4238.0,0.013367137
4239.0,4239.0,5.541003E-10
4240.0,4240.0,0.004284723
4241.0,4241.0,6.9770856E-12
4242.0,4242.0,1.5923472E-6
4243.0,4243.0,0.013871639
4244.0,4244.0,0.0031043321
4245.0,4245.0,6.1706196E-13
4246.0,4246.0,0.0020844946
4247.0,4247.0,0.05655153
4248.0,4248.0,1.1575524E-5
4249.0,4249.0,5.400258E-4
4250.0,4250.0,3.330669E-16
4251.0,4251.0,7.083613E-5
4252.0,4252.0,0.013288628
4253.0,4253.0,0.063653536
4254.0,4254.0,1.269994E-4
4255.0,4255.0,0.06327508
4256.0,4256.0,0.9507898
4257.0,4257.0,1.3043977E-10
4258.0,4258.0,2.851607E-4
4259.0,4259.0,4.152234E-13
4260.0,4260.0,0.07921689
4261.0,4261.0,1.6263408E-4
4262.0,4262.0,0.026222242
4263.0,4263.0,0.71246785
4264.0,4264.0,0.040687565
4265.0,4265.0,0.0899754
4266.0,4266.0,0.7555542
4267.0,4267.0,0.008810571
4268.0,4268.0,7.771561E-16
4269.0,4269.0,0.29844812
4270.0,4270.0,0.0
4271.0,4271.0,1.6160693E-9
4272.0,4272.0,2.1286902E-4
4273.0,4273.0,0.039344754
4274.0,4274.0,8.089307E-12
4275.0,4275.0,0.24117592
4276.0,4276.0,0.043606117
4277.0,4277.0,0.5302939
4278.0,4278.0,2.6293412E-12
4279.0,4279.0,2.3818688E-5
4280.0,4280.0,0.0012782958
4281.0,4281.0,0.011976236
4282.0,4282.0,8.135069E-5
4283.0,4283.0,3.6044486E-5
4284.0,4284.0,3.1938896E-11
4285.0,4285.0,6.5051704E-6
4286.0,4286.0,0.023099417
4287.0,4287.0,6.382621E-10
4288.0,4288.0,0.09904366
4289.0,4289.0,0.06388427
4290.0,4290.0,0.0
4291.0,4291.0,6.3297164E-5
4292.0,4292.0,4.4075854E-14
4293.0,4293.0,1.2390089E-13
4294.0,4294.0,1.3322676E-14
4295.0,4295.0,0.050817117
4296.0,4296.0,6.9989107E-4
4297.0,4297.0,0.15329967
4298.0,4298.0,0.003845138
4299.0,4299.0,0.0018274509
4300.0,4300.0,3.2012398E-5
4301.0,4301.0,0.0031949265
4302.0,4302.0,0.003903493
4303.0,4303.0,0.13728204
4304.0,4304.0,1.9646507E-12
4305.0,4305.0,0.073354244
4306.0,4306.0,2.8199406E-7
4307.0,4307.0,0.17502372
4308.0,4308.0,7.328363E-8
4309.0,4309.0,0.0018236018
4310.0,4310.0,0.55644673
4311.0,4311.0,0.084429264
4312.0,4312.0,1.0339112E-5
4313.0,4313.0,0.0
4314.0,4314.0,1.0488842E-6
4315.0,4315.0,7.314601E-7
4316.0,4316.0,1.2212453E-15
4317.0,4317.0,0.012268623
4318.0,4318.0,1.6653345E-15
4319.0,4319.0,6.018151E-8
4320.0,4320.0,0.083042115
4321.0,4321.0,2.6900704E-13
4322.0,4322.0,3.330669E-16
4323.0,4323.0,2.4877855E-10
4324.0,4324.0,0.0018384656
4325.0,4325.0,0.073493585
4326.0,4326.0,0.7912124
4327.0,4327.0,1.4293296E-7
4328.0,4328.0,3.5250286E-4
4329.0,4329.0,5.7846133E-4
4330.0,4330.0,1.2212453E-15
4331.0,4331.0,1.8043164E-4
4332.0,4332.0,5.7731597E-15
4333.0,4333.0,4.8411603E-4
4334.0,4334.0,0.021009803
4335.0,4335.0,0.011030767
4336.0,4336.0,0.21881856
4337.0,4337.0,0.0062499596
4338.0,4338.0,0.113127545
4339.0,4339.0,5.2723836E-10
4340.0,4340.0,1.93505E-8
4341.0,4341.0,0.23159166
4342.0,4342.0,5.9296526E-6
4343.0,4343.0,8.613209E-10
4344.0,4344.0,0.31067714
4345.0,4345.0,3.488365E-11
4346.0,4346.0,0.025385933
4347.0,4347.0,0.020976745
4348.0,4348.0,0.4753701
4349.0,4349.0,0.001818375
4350.0,4350.0,0.17088683
4351.0,4351.0,3.9443767E-5
4352.0,4352.0,2.9233284E-4
4353.0,4353.0,3.952394E-14
4354.0,4354.0,1.627587E-13
4355.0,4355.0,0.15176633
4356.0,4356.0,1.110223E-16
4357.0,4357.0,0.04967335
4358.0,4358.0,5.8917166E-4
4359.0,4359.0,5.2791194E-4
4360.0,4360.0,0.037487194
4361.0,4361.0,2.8492056E-4
4362.0,4362.0,0.07074964
4363.0,4363.0,0.14959815
4364.0,4364.0,3.0400764E-5
4365.0,4365.0,1.3118425E-6
4366.0,4366.0,0.16341473
4367.0,4367.0,0.16557969
4368.0,4368.0,0.66637623
4369.0,4369.0,0.004619702
4370.0,4370.0,3.6749643E-8
4371.0,4371.0,6.4425894E-6
4372.0,4372.0,0.05776058
4373.0,4373.0,2.1360544E-4
4374.0,4374.0,0.07616058
4375.0,4375.0,1.289846E-11
4376.0,4376.0,9.403028E-4
4377.0,4377.0,9.108923E-9
4378.0,4378.0,5.232481E-12
4379.0,4379.0,0.028240426
4380.0,4380.0,1.0606445E-4
4381.0,4381.0,2.8304581E-11
4382.0,4382.0,7.946573E-5
4383.0,4383.0,0.018450169
4384.0,4384.0,0.5529206
4385.0,4385.0,1.7147393E-5
4386.0,4386.0,2.4424907E-15
4387.0,4387.0,4.8562186E-4
4388.0,4388.0,0.0149017
4389.0,4389.0,1.7763568E-14
4390.0,4390.0,0.0027405566
4391.0,4391.0,0.018710326
4392.0,4392.0,0.0440934
4393.0,4393.0,0.57360333
4394.0,4394.0,0.18439448
4395.0,4395.0,1.5543122E-15
4396.0,4396.0,1.2926423E-4
4397.0,4397.0,5.603956E-4
4398.0,4398.0,0.073372185
4399.0,4399.0,0.010297342
4400.0,4400.0,0.16294211
4401.0,4401.0,0.45216528
4402.0,4402.0,0.2239083
4403.0,4403.0,7.660539E-15
4404.0,4404.0,1.4105735E-6
4405.0,4405.0,0.002998619
4406.0,4406.0,0.0034928564
4407.0,4407.0,1.8146382E-5
4408.0,4408.0,3.0309089E-13
4409.0,4409.0,0.04098419
4410.0,4410.0,1.2527787E-5
4411.0,4411.0,0.00515902
4412.0,4412.0,1.0570561E-6
4413.0,4413.0,1.6087132E-13
4414.0,4414.0,0.034330323
4415.0,4415.0,8.464293E-4
4416.0,4416.0,9.892087E-14
4417.0,4417.0,2.0586886E-6
4418.0,4418.0,0.02880054
4419.0,4419.0,0.0
4420.0,4420.0,0.23768991
4421.0,4421.0,0.20293453
4422.0,4422.0,0.029631725
4423.0,4423.0,0.92126065
4424.0,4424.0,0.0
4425.0,4425.0,1.1435297E-14
4426.0,4426.0,0.039692853
4427.0,4427.0,1.6209256E-14
4428.0,4428.0,0.0024804089
4429.0,4429.0,0.07673194
4430.0,4430.0,7.912869E-4
4431.0,4431.0,0.25963464
4432.0,4432.0,8.999028E-4
4433.0,4433.0,0.0011843158
4434.0,4434.0,0.116306156
4435.0,4435.0,9.389711E-12
4436.0,4436.0,1.7401395E-5
4437.0,4437.0,9.2812155E-7
4438.0,4438.0,0.021222066
4439.0,4439.0,6.148082E-12
4440.0,4440.0,5.639933E-14
4441.0,4441.0,2.9140435E-6
4442.0,4442.0,0.04362
4443.0,4443.0,0.21914904
4444.0,4444.0,3.719247E-14
4445.0,4445.0,0.013945784
4446.0,4446.0,0.005362653
4447.0,4447.0,6.690567E-10
4448.0,4448.0,0.7762664
4449.0,4449.0,1.3322676E-15
4450.0,4450.0,0.003389428
4451.0,4451.0,2.2680422E-4
4452.0,4452.0,0.0021093085
4453.0,4453.0,2.5992541E-12
4454.0,4454.0,5.955056E-4
4455.0,4455.0,0.010210309
4456.0,4456.0,6.322057E-4
4457.0,4457.0,2.265521E-12
4458.0,4458.0,7.5994766E-13
4459.0,4459.0,0.045084532
4460.0,4460.0,1.2758551E-5
4461.0,4461.0,6.661338E-15
4462.0,4462.0,0.038109984
4463.0,4463.0,5.9019456E-13
4464.0,4464.0,0.03686154
4465.0,4465.0,7.898753E-9
4466.0,4466.0,6.4457476E-5
4467.0,4467.0,0.03725209
4468.0,4468.0,0.0014763324
4469.0,4469.0,4.5962443E-4
4470.0,4470.0,6.141754E-13
4471.0,4471.0,4.2449163E-5
4472.0,4472.0,1.110223E-16
4473.0,4473.0,6.733837E-4
4474.0,4474.0,0.005575467
4475.0,4475.0,0.097791806
4476.0,4476.0,0.9573234
4477.0,4477.0,5.240435E-6
4478.0,4478.0,3.1405434E-6
4479.0,4479.0,0.046940308
4480.0,4480.0,0.0013871299
4481.0,4481.0,0.0031423375
4482.0,4482.0,4.7030417E-7
4483.0,4483.0,5.0701788E-6
4484.0,4484.0,0.0025016486
4485.0,4485.0,0.003277606
4486.0,4486.0,1.3322676E-15
4487.0,4487.0,0.13562204
4488.0,4488.0,7.104465E-7
4489.0,4489.0,0.087721966
4490.0,4490.0,0.18667202
4491.0,4491.0,0.08117206
4492.0,4492.0,2.5324187E-12
4493.0,4493.0,1.1240231E-11
4494.0,4494.0,0.0011095307
4495.0,4495.0,0.5135844
4496.0,4496.0,1.7948907E-4
4497.0,4497.0,0.032118406
4498.0,4498.0,0.0052339924
4499.0,4499.0,2.9035675E-7
4500.0,4500.0,4.2554495E-4
4501.0,4501.0,0.041684028
4502.0,4502.0,0.020904386
4503.0,4503.0,0.38310015
4504.0,4504.0,0.013402196
4505.0,4505.0,0.0068601174
4506.0,4506.0,3.98254E-7
4507.0,4507.0,9.406035E-8
4508.0,4508.0,0.0029220642
4509.0,4509.0,0.008056167
4510.0,4510.0,0.044944867
4511.0,4511.0,2.8559266E-11
4512.0,4512.0,0.06865552
4513.0,4513.0,4.783137E-4
4514.0,4514.0,0.0039164885
4515.0,4515.0,0.31996614
4516.0,4516.0,0.052475385
4517.0,4517.0,0.0011943755
4518.0,4518.0,1.5294475E-8
4519.0,4519.0,0.08396429
4520.0,4520.0,0.6613034
4521.0,4521.0,2.994729E-7
4522.0,4522.0,0.008944041
4523.0,4523.0,0.012128219
4524.0,4524.0,1.06359366E-13
4525.0,4525.0,4.4730886E-13
4526.0,4526.0,0.69936305
4527.0,4527.0,5.461722E-7
4528.0,4528.0,2.3027074E-8
4529.0,4529.0,0.001033634
4530.0,4530.0,0.17842819
4531.0,4531.0,0.066483505
4532.0,4532.0,3.243267E-7
4533.0,4533.0,6.661338E-14
4534.0,4534.0,1.5943016E-9
4535.0,4535.0,0.02813799
4536.0,4536.0,1.7763568E-15
4537.0,4537.0,0.41135895
4538.0,4538.0,0.22010008
4539.0,4539.0,2.2193358E-13
4540.0,4540.0,0.035253044
4541.0,4541.0,0.014650436
4542.0,4542.0,0.0010816231
4543.0,4543.0,8.01359E-11
4544.0,4544.0,0.05214549
4545.0,4545.0,0.07075368
4546.0,4546.0,2.332523E-6
4547.0,4547.0,5.7065463E-14
4548.0,4548.0,0.015028062
4549.0,4549.0,2.3006166E-6
4550.0,4550.0,1.3665375E-6
4551.0,4551.0,1.676032E-5
4552.0,4552.0,0.42377916
4553.0,4553.0,9.3237037E-4
4554.0,4554.0,0.6838485
4555.0,4555.0,0.03732364
4556.0,4556.0,2.9062957E-7
4557.0,4557.0,0.011824906
4558.0,4558.0,0.042803396
4559.0,4559.0,0.10077096
4560.0,4560.0,0.0069112577
4561.0,4561.0,7.8426844E-8
4562.0,4562.0,1.4542886E-5
4563.0,4563.0,6.013773E-8
4564.0,4564.0,0.0069719404
4565.0,4565.0,0.77046835
4566.0,4566.0,0.0
4567.0,4567.0,0.14510278
4568.0,4568.0,0.048774824
4569.0,4569.0,0.16941333
4570.0,4570.0,0.030107785
4571.0,4571.0,0.021194283
4572.0,4572.0,0.19108838
4573.0,4573.0,6.566803E-5
4574.0,4574.0,0.015790023
4575.0,4575.0,0.006129911
4576.0,4576.0,0.0068007377
4577.0,4577.0,2.2528517E-9
4578.0,4578.0,3.6021387E-8
4579.0,4579.0,0.08728639
4580.0,4580.0,1.110223E-16
4581.0,4581.0,1.9761772E-7
4582.0,4582.0,7.627232E-14
4583.0,4583.0,0.06039307
4584.0,4584.0,4.2681774E-9
4585.0,4585.0,0.07124571
4586.0,4586.0,0.15672463
4587.0,4587.0,7.4039406E-7
4588.0,4588.0,0.1686224
4589.0,4589.0,1.9829314E-7
4590.0,4590.0,0.24061817
4591.0,4591.0,0.009096617
4592.0,4592.0,0.1322234
4593.0,4593.0,0.022608101
4594.0,4594.0,0.8886603
4595.0,4595.0,0.05756321
4596.0,4596.0,0.024235813
4597.0,4597.0,0.9387249
4598.0,4598.0,0.78048766
4599.0,4599.0,4.74041E-4
4600.0,4600.0,4.665839E-7
4601.0,4601.0,0.075979695
4602.0,4602.0,3.044761E-7
4603.0,4603.0,1.559923E-5
4604.0,4604.0,0.001987417
4605.0,4605.0,0.53382707
4606.0,4606.0,0.032438766
4607.0,4607.0,0.018970726
4608.0,4608.0,0.4727121
4609.0,4609.0,7.2553363E-9
4610.0,4610.0,0.04355917
4611.0,4611.0,0.9467366
4612.0,4612.0,7.871481E-14
4613.0,4613.0,3.379519E-13
4614.0,4614.0,0.8047439
4615.0,4615.0,0.0020014471
4616.0,4616.0,0.03143976
4617.0,4617.0,0.5880571
4618.0,4618.0,3.270717E-13
4619.0,4619.0,0.024368742
4620.0,4620.0,5.8064664E-14
4621.0,4621.0,1.4570687E-5
4622.0,4622.0,7.556647E-4
4623.0,4623.0,7.590672E-7
4624.0,4624.0,1.498246E-12
4625.0,4625.0,0.030966157
4626.0,4626.0,7.1952444E-12
4627.0,4627.0,0.0031958474
4628.0,4628.0,0.274083
4629.0,4629.0,1.6209256E-14
4630.0,4630.0,0.009890507
4631.0,4631.0,9.07034E-4
4632.0,4632.0,1.4245385E-5
4633.0,4633.0,0.021059297
4634.0,4634.0,5.8375527E-13
4635.0,4635.0,4.2077453E-14
4636.0,4636.0,0.03853356
4637.0,4637.0,0.34852663
4638.0,4638.0,2.2918778E-11
4639.0,4639.0,3.01544E-4
4640.0,4640.0,0.0034114053
4641.0,4641.0,2.553513E-15
4642.0,4642.0,3.7747583E-15
4643.0,4643.0,2.0410451E-11
4644.0,4644.0,0.09590592
4645.0,4645.0,1.17198775E-4
4646.0,4646.0,0.1014199
4647.0,4647.0,1.6576793E-6
4648.0,4648.0,0.014448578
4649.0,4649.0,7.7168825E-6
4650.0,4650.0,0.4189201
4651.0,4651.0,0.0031062798
4652.0,4652.0,0.004579727
4653.0,4653.0,0.2575367
4654.0,4654.0,0.0015927925
4655.0,4655.0,1.2589929E-12
4656.0,4656.0,7.038814E-14
4657.0,4657.0,0.054460224
4658.0,4658.0,3.83522E-6
4659.0,4659.0,5.183815E-7
4660.0,4660.0,0.0703917
4661.0,4661.0,1.0762667E-4
4662.0,4662.0,4.5360644E-6
4663.0,4663.0,3.977021E-6
4664.0,4664.0,0.00300934
4665.0,4665.0,5.308101E-9
4666.0,4666.0,1.1188009E-5
4667.0,4667.0,1.03078385E-7
4668.0,4668.0,2.3042748E-4
4669.0,4669.0,0.018069305
4670.0,4670.0,0.0014985685
4671.0,4671.0,0.006764026
4672.0,4672.0,2.7261193E-11
4673.0,4673.0,0.014498435
4674.0,4674.0,0.21295986
4675.0,4675.0,9.936496E-14
4676.0,4676.0,0.08403685
4677.0,4677.0,2.3758773E-14
4678.0,4678.0,3.579136E-10
4679.0,4679.0,0.015302241
4680.0,4680.0,4.069017E-6
4681.0,4681.0,1.7763568E-15
4682.0,4682.0,8.8126406E-8
4683.0,4683.0,0.035870392
4684.0,4684.0,0.07703632
4685.0,4685.0,0.03280788
4686.0,4686.0,4.8241063E-8
4687.0,4687.0,5.495295E-6
4688.0,4688.0,0.16488488
4689.0,4689.0,9.347471E-7
4690.0,4690.0,1.4876989E-14
4691.0,4691.0,0.80982494
4692.0,4692.0,0.098861896
4693.0,4693.0,0.1372719
4694.0,4694.0,5.1688653E-12
4695.0,4695.0,9.043688E-11
4696.0,4696.0,1.2434786E-5
4697.0,4697.0,1.7705139E-4
4698.0,4698.0,1.0769451E-8
4699.0,4699.0,0.0
4700.0,4700.0,8.881784E-16
4701.0,4701.0,0.04207451
4702.0,4702.0,0.0010965934
4703.0,4703.0,2.5699443E-12
4704.0,4704.0,4.1089734E-6
4705.0,4705.0,7.840449E-6
4706.0,4706.0,0.057755385
4707.0,4707.0,0.28211462
4708.0,4708.0,4.5943316E-6
4709.0,4709.0,0.34740353
4710.0,4710.0,0.003458271
4711.0,4711.0,0.016747843
4712.0,4712.0,0.061124463
4713.0,4713.0,0.07892309
4714.0,4714.0,0.5856482
4715.0,4715.0,4.2188475E-15
4716.0,4716.0,0.42377505
4717.0,4717.0,0.0033527003
4718.0,4718.0,0.013936216
4719.0,4719.0,3.5783196E-9
4720.0,4720.0,8.292377E-6
4721.0,4721.0,0.0013085548
4722.0,4722.0,0.013228236
4723.0,4723.0,0.0031398805
4724.0,4724.0,0.056878768
4725.0,4725.0,4.107825E-15
4726.0,4726.0,0.020471424
4727.0,4727.0,1.1857154E-6
4728.0,4728.0,1.9216175E-5
4729.0,4729.0,2.1068101E-6
4730.0,4730.0,0.0
4731.0,4731.0,0.007920174
4732.0,4732.0,4.2165816E-8
4733.0,4733.0,2.547168E-10
4734.0,4734.0,0.63210195
4735.0,4735.0,2.1238566E-13
4736.0,4736.0,0.11731555
4737.0,4737.0,0.0083137015
4738.0,4738.0,0.013139901
4739.0,4739.0,2.0052514E-6
4740.0,4740.0,0.008124116
4741.0,4741.0,3.957279E-12
4742.0,4742.0,0.06779684
4743.0,4743.0,0.061682433
4744.0,4744.0,0.011826012
4745.0,4745.0,1.1224355E-13
4746.0,4746.0,2.5557613E-6
4747.0,4747.0,0.060758412
4748.0,4748.0,0.010487756
4749.0,4749.0,0.086408824
4750.0,4750.0,1.16732695E-8
4751.0,4751.0,0.011596831
4752.0,4752.0,0.0018449322
4753.0,4753.0,0.14161892
4754.0,4754.0,1.11577414E-13
4755.0,4755.0,0.022794008
4756.0,4756.0,6.088796E-12
4757.0,4757.0,1.6609128E-4
4758.0,4758.0,0.22427276
4759.0,4759.0,0.062509574
4760.0,4760.0,3.3728575E-13
