"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","sex","lifeStage","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","isInCluster","datasetName","recordedBy","identifiedBy","dnaSequenceID","geodeticDatum","class","countryCode","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","dynamicProperties","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","http://unknown.org/captive_cultivated","catalogNumber","institutionCode","vitality","eventTime","identificationID","coordinateUncertaintyInMeters","occurrenceRemarks","informationWithheld","networkKeys","projectId","organismQuantity","organismQuantityType","sampleSizeUnit","sampleSizeValue","samplingProtocol","eventID","habitat","locationID","samplingEffort","parentEventID","individualCount","vernacularName","locality","identificationVerificationStatus","eventType","identificationRemarks","organismName","higherClassification","dataGeneralizations","organismRemarks","georeferencedBy","georeferenceProtocol","associatedReferences","language","type","institutionKey","higherGeography","collectionKey","datasetID","preparations","recordNumber","georeferencedDate","fieldNumber","locationRemarks","organismID","accessRights","collectionID","georeferenceSources","otherCatalogNumbers","institutionID","georeferenceRemarks","municipality","county","elevation","footprintWKT","verbatimIdentification","footprintSRS","taxonConceptID","bibliographicCitation","name","eventRemarks","coordinatePrecision","nomenclaturalCode","georeferenceVerificationStatus","verbatimCoordinateSystem","higherGeographyID","disposition","ownerInstitutionCode"
"5282145840","Capra sibirica (Pallas, 1776)",43.532732,104.036446,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","ES","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:48:00.260+00:00",565,"HUMAN_OBSERVATION","PRESENT","Male","Adult",2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2025-07-30T16:54:12","ASIA","Ömnögovi",2018,7,4,"2018-07-04T17:46",185,185,"2025-08-03T20:26:36.000+00:00","2025-11-04T14:48:00.260+00:00","https://www.inaturalist.org/observations/302389242","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Sara Navarro","Sara Navarro","list()","WGS84","Mammalia","MN","ASIA","Mongolia","EUROPE","Sara Navarro","302389242","saranavarro","2018/07/04 5:46 PM","{""evidenceOfPresence"":""organism""}","Observations","5282145840","Khan khongor, Ömnögovi, Mongolia","https://www.inaturalist.org/observations/302389242","42351","wild","302389242","iNaturalist","alive","17:46:00+08:00","673724213",61,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"5282410328","Capra sibirica (Pallas, 1776)",43.495472,104.085098,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","ES","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:49:01.577+00:00",565,"HUMAN_OBSERVATION","PRESENT","Male","Adult",2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2025-07-31T12:32:36","ASIA","Ömnögovi",2018,7,5,"2018-07-05T18:30",186,186,"2025-10-12T15:54:38.000+00:00","2025-11-04T14:49:01.577+00:00","https://www.inaturalist.org/observations/302590114","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Sara Navarro","Sara Navarro","list()","WGS84","Mammalia","MN","ASIA","Mongolia","EUROPE","Sara Navarro","302590114","saranavarro","2018/07/05 6:30 PM","{""evidenceOfPresence"":""organism""}","Observations","5282410328","Khan khongor, Ömnögovi, Mongolia","https://www.inaturalist.org/observations/302590114","42351","wild","302590114","iNaturalist","alive","18:30:00+08:00","674131222",NA,"bty",NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"5282449395","Capra sibirica (Pallas, 1776)",43.495472,104.085098,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","ES","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:51:35.550+00:00",565,"HUMAN_OBSERVATION","PRESENT","Male","Adult",2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2025-07-31T12:32:39","ASIA","Ömnögovi",2018,7,5,"2018-07-05T18:39",186,186,"2025-10-12T15:54:37.000+00:00","2025-11-04T14:51:35.550+00:00","https://www.inaturalist.org/observations/302590122","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Sara Navarro","Sara Navarro","list()","WGS84","Mammalia","MN","ASIA","Mongolia","EUROPE","Sara Navarro","302590122","saranavarro","2018/07/05 6:39 PM","{""evidenceOfPresence"":""organism""}","Observations","5282449395","Khan khongor, Ömnögovi, Mongolia","https://www.inaturalist.org/observations/302590122","42351","wild","302590122","iNaturalist","alive","18:39:00+08:00","674131239",NA,"bty",NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"1899791956","Capra sibirica (Pallas, 1776)",41.939288,78.420918,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:46:54.780+00:00",565,"HUMAN_OBSERVATION","PRESENT","Male","Adult",2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2018-08-28T05:34:23","ASIA","Ysyk-Köl",2018,8,19,"2018-08-19T15:05",231,231,"2025-04-09T07:54:44.000+00:00","2025-11-04T14:46:54.780+00:00","https://www.inaturalist.org/observations/15967877","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Oliver Barker","Oliver Barker","list()","WGS84","Mammalia","KG","EUROPE","Kyrgyzstan","NORTH_AMERICA","Oliver Barker","15967877","oebarker","2018/08/19 3:05 PM PDT","{""evidenceOfPresence"":""bone""}","Observations","1899791956","Djety-Oguz, KG-YK, KG","https://www.inaturalist.org/observations/15967877","42351","wild","15967877","iNaturalist","dead","15:05:00-07:00","34355351",27723,"11 year old male ibex, killed by a snow leopard.","Coordinate uncertainty increased to 27723m at the request of the observer","NULL","https://www.inaturalist.org/projects/skulls-and-bones|https://www.inaturalist.org/projects/interspecific-mammal-interactions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"1899792070","Capra sibirica (Pallas, 1776)",41.999195,78.237189,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:51:53.212+00:00",565,"HUMAN_OBSERVATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2018-08-28T05:43:53","ASIA","Ysyk-Köl",2018,8,20,"2018-08-20T13:11",232,232,"2025-06-13T20:39:52.000+00:00","2025-11-04T14:51:53.212+00:00","https://www.inaturalist.org/observations/15967942","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Oliver Barker","Oliver Barker","list()","WGS84","Mammalia","KG","EUROPE","Kyrgyzstan","NORTH_AMERICA","Oliver Barker","15967942","oebarker","2018/08/20 1:11 PM PDT",NA,"Observations","1899792070","Djety-Oguz, KG-YK, KG","https://www.inaturalist.org/observations/15967942","42351","wild","15967942","iNaturalist","dead","13:11:00-07:00","34355606",27723,"9 year old male ibex, killed by a snow leopard.","Coordinate uncertainty increased to 27723m at the request of the observer","NULL","https://www.inaturalist.org/projects/skulls-and-bones|https://www.inaturalist.org/projects/dead-mammals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"1899792169","Capra sibirica (Pallas, 1776)",41.935592,78.422192,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:49:19.140+00:00",565,"HUMAN_OBSERVATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2018-08-28T05:47:36","ASIA","Ysyk-Köl",2018,8,20,"2018-08-20T16:13",232,232,"2023-06-13T15:31:03.000+00:00","2025-11-04T14:49:19.140+00:00","https://www.inaturalist.org/observations/15967994","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Oliver Barker","Oliver Barker","list()","WGS84","Mammalia","KG","EUROPE","Kyrgyzstan","NORTH_AMERICA","Oliver Barker","15967994","oebarker","2018/08/20 4:13 PM PDT",NA,"Observations","1899792169","Djety-Oguz, KG-YK, KG","https://www.inaturalist.org/observations/15967994","42351","wild","15967994","iNaturalist","dead","16:13:00-07:00","34355695",27723,NA,"Coordinate uncertainty increased to 27723m at the request of the observer","NULL","https://www.inaturalist.org/projects/skulls-and-bones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"3961870278","Capra sibirica (Pallas, 1776)",42.359535,74.737829,"cdc","5e0c660f-4093-42e5-a6df-55a44ae8dfb5","ca2fd897-6108-4361-91f8-b39dc8d12d13","d0e2b9a9-8496-4959-8cba-a7fea22537eb","64795dcb-ad74-41b3-95e5-cc52ba754776","UA","EML","2025-10-31T22:22:41.203+00:00","2025-11-05T03:11:56.966+00:00",138,"MATERIAL_CITATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT",NA,"ASIA",NA,2018,8,1,"2018-08-01",213,213,NA,"2025-11-05T03:11:56.966+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,"Volodymyr Tytar|Tolkunbek Asykulov|Matthias Hammer",NA,"list()","WGS84","Mammalia","KG","EUROPE","Kyrgyzstan","EUROPE",NA,"Publ.Zagor.Faun.5440",NA,NA,NA,NA,"3961870278","Kyrgyz Ala-Too Range altitude 3560  m","Publ.Zagor.Faun.5440",NA,NA,NA,NA,NA,NA,NA,3000,NA,NA,"NULL",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marushchak M. Yu.","Coordinates defined by description","Using species distribution modelling to guide survey efforts of the Snow Leopard (Panthera uncia) in the Central Kyrgyz Ala-Too region. — V. Tytar, T. Asykulov, M. Hammer.// Proceedings of the Theriological School – 2019 – Volume 17 – P. 112-118","en | uk","Dataset",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"4510081045","Capra sibirica (Pallas, 1776)",44.970452,93.77904,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:48:26.683+00:00",565,"HUMAN_OBSERVATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2024-01-04T12:37:46","ASIA","Govi-Altay",2018,9,16,"2018-09-16T20:06",259,259,"2024-11-17T09:37:30.000+00:00","2025-11-04T14:48:26.683+00:00","https://www.inaturalist.org/observations/195747214","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Wildlife biologist - Dovchoo","Wildlife biologist - Dovchoo","list()","WGS84","Mammalia","MN","ASIA","Mongolia","NORTH_AMERICA","Wildlife biologist - Dovchoo","195747214","dovchindorj","2018/09/16 8:06 PM",NA,"Observations","4510081045","Bugat, Govi-Altai, Mongolia","https://www.inaturalist.org/observations/195747214","42351","wild","195747214","iNaturalist",NA,"20:06:00+07:00","440435006",122,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"4516814666","Capra sibirica (Pallas, 1776)",43.307664,96.540141,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:44:40.149+00:00",565,"HUMAN_OBSERVATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2024-01-20T11:39:24","ASIA","Govi-Altay",2018,9,14,"2018-09-14T20:28",257,257,"2024-01-20T14:38:18.000+00:00","2025-11-04T14:44:40.149+00:00","https://www.inaturalist.org/observations/197131904","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Wildlife biologist - Dovchoo","Wildlife biologist - Dovchoo","list()","WGS84","Mammalia","MN","ASIA","Mongolia","NORTH_AMERICA","Wildlife biologist - Dovchoo","197131904","dovchindorj","2018/09/14 8:28 PM",NA,"Observations","4516814666","Cogt, Govi-Altai, Mongolia","https://www.inaturalist.org/observations/197131904","42351","wild","197131904","iNaturalist",NA,"20:28:00+07:00","444784637",122,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"5014387235","Capra sibirica (Pallas, 1776)",43.55743,102.833321,"cdc,cdround,gass84","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","bb646dff-a905-4403-a49b-6d378c2cf0d9","DE","BIOCASE","2025-10-29T12:26:54.782+00:00","2025-11-04T14:39:19.880+00:00",398,"HUMAN_OBSERVATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT",NA,"ASIA",NA,2018,9,9,"2018-09-09T00:00",252,252,NA,"2025-11-04T14:39:19.880+00:00","https://enjoynature.net/?gebiet=-705165775&datum=09.09.18&art=-1345426786","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,"2095003207",NA,"list()","WGS84","Mammalia","MN","ASIA","Mongolia","EUROPE",NA,NA,NA,NA,NA,"NABU|naturgucker","5014387235",NA,NA,NA,NA,"537021290","NABU|naturgucker",NA,NA,NA,250,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UTM50_48T_0300_4800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"2237417984","Capra sibirica (Pallas, 1776)",43.512692,104.017443,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:44:49.866+00:00",565,"HUMAN_OBSERVATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2018-10-14T11:15:52","ASIA","Ömnögovi",2018,10,6,"2018-10-06T17:56",279,279,"2024-08-09T22:10:08.000+00:00","2025-11-04T14:44:49.866+00:00","https://www.inaturalist.org/observations/17493033","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Claire O'Neill","Claire O'Neill","list()","WGS84","Mammalia","MN","ASIA","Mongolia","NORTH_AMERICA","Claire O'Neill","17493033","akilee","2018/10/06 5:56 PM EDT",NA,"Observations","2237417984","Bayandalai, Mongolia","https://www.inaturalist.org/observations/17493033","42351","wild","17493033","iNaturalist",NA,"17:56:00-04:00","37479717",NA,"Distinct record/individual from obs https://www.inaturalist.org/observations/17508178",NA,"NULL","https://www.inaturalist.org/projects/ewa-nature-photo-album",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"2237417997","Capra sibirica (Pallas, 1776)",43.512715,104.01747,"cdc","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:48:29.514+00:00",565,"HUMAN_OBSERVATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2018-10-14T20:23:13","ASIA","Ömnögovi",2018,10,6,"2018-10-06T17:57",279,279,"2023-09-19T07:59:32.000+00:00","2025-11-04T14:48:29.514+00:00","https://www.inaturalist.org/observations/17508178","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Claire O'Neill","Claire O'Neill","list()","WGS84","Mammalia","MN","ASIA","Mongolia","NORTH_AMERICA","Claire O'Neill","17508178","akilee","2018/10/06 5:57 PM EDT",NA,"Observations","2237417997","Bayandalai, Mongolia","https://www.inaturalist.org/observations/17508178","42351","wild","17508178","iNaturalist",NA,"17:57:00-04:00","37509674",NA,"Distinct record/individual from obs https://www.inaturalist.org/observations/17493033",NA,"NULL","https://www.inaturalist.org/projects/ewa-nature-photo-album",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"2237418057","Capra sibirica (Pallas, 1776)",43.51269,104.017448,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:53:00.532+00:00",565,"HUMAN_OBSERVATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2018-10-16T16:17:56","ASIA","Ömnögovi",2018,10,6,"2018-10-06T17:56",279,279,"2024-08-10T19:49:02.000+00:00","2025-11-04T14:53:00.532+00:00","https://www.inaturalist.org/observations/17567799","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Claire O'Neill","Claire O'Neill","list()","WGS84","Mammalia","MN","ASIA","Mongolia","NORTH_AMERICA","Claire O'Neill","17567799","akilee","2018/10/06 5:56 PM EDT",NA,"Observations","2237418057","Bayandalai, Mongolia","https://www.inaturalist.org/observations/17567799","42351","wild","17567799","iNaturalist",NA,"17:56:00-04:00","37639678",NA,NA,NA,"NULL","https://www.inaturalist.org/projects/ewa-nature-photo-album",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"2237418072","Capra sibirica (Pallas, 1776)",43.512707,104.017453,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:43:25.175+00:00",565,"HUMAN_OBSERVATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2018-10-16T16:17:56","ASIA","Ömnögovi",2018,10,6,"2018-10-06T17:57",279,279,"2024-08-10T19:48:55.000+00:00","2025-11-04T14:43:25.175+00:00","https://www.inaturalist.org/observations/17567800","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Claire O'Neill","Claire O'Neill","list()","WGS84","Mammalia","MN","ASIA","Mongolia","NORTH_AMERICA","Claire O'Neill","17567800","akilee","2018/10/06 5:57 PM EDT","{""evidenceOfPresence"":""organism""}","Observations","2237418072","Bayandalai, Mongolia","https://www.inaturalist.org/observations/17567800","42351","wild","17567800","iNaturalist","alive","17:57:00-04:00","37639679",NA,NA,NA,"NULL","https://www.inaturalist.org/projects/ewa-nature-photo-album",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
